Player Number,Time,HR (bpm),Date,Start time,Duration,Average heart rate (bpm),Calories
,00:10:15,68,,,,,
,00:10:16,68,,,,,
,00:10:17,68,,,,,
,00:10:18,68,,,,,
,00:10:19,69,,,,,
,00:10:20,69,,,,,
,00:10:21,69,,,,,
,00:10:22,70,,,,,
,00:10:23,70,,,,,
,00:10:24,71,,,,,
,00:10:25,71,,,,,
,00:10:26,71,,,,,
,00:10:27,71,,,,,
,00:10:28,71,,,,,
,00:10:29,71,,,,,
,00:10:30,72,,,,,
,00:10:31,73,,,,,
,00:10:32,74,,,,,
,00:10:33,74,,,,,
,00:10:34,75,,,,,
,00:10:35,75,,,,,
,00:10:36,76,,,,,
,00:10:37,76,,,,,
,00:10:38,76,,,,,
,00:10:39,76,,,,,
,00:10:40,77,,,,,
,00:10:41,77,,,,,
,00:10:42,77,,,,,
,00:10:43,77,,,,,
,00:10:44,77,,,,,
,00:10:45,77,,,,,
,00:10:46,77,,,,,
,00:10:47,77,,,,,
,00:10:48,77,,,,,
,00:10:49,78,,,,,
,00:10:50,78,,,,,
,00:10:51,78,,,,,
,00:10:52,79,,,,,
,00:10:53,80,,,,,
,00:10:54,80,,,,,
,00:10:55,80,,,,,
,00:10:56,80,,,,,
,00:10:57,79,,,,,
,00:10:58,79,,,,,
,00:10:59,78,,,,,
,00:11:00,78,,,,,
,00:11:01,77,,,,,
,00:11:02,77,,,,,
,00:11:03,76,,,,,
,00:11:04,76,,,,,
,00:11:05,76,,,,,
,00:11:06,75,,,,,
,00:11:07,74,,,,,
,00:11:08,74,,,,,
,00:11:09,74,,,,,
,00:11:10,73,,,,,
,00:11:11,73,,,,,
,00:11:12,73,,,,,
,00:11:13,73,,,,,
,00:11:14,73,,,,,
,00:11:15,73,,,,,
,00:11:16,73,,,,,
,00:11:17,73,,,,,
,00:11:18,73,,,,,
,00:11:19,74,,,,,
,00:11:20,74,,,,,
,00:11:21,75,,,,,
,00:11:22,75,,,,,
,00:11:23,75,,,,,
,00:11:24,75,,,,,
,00:11:25,74,,,,,
,00:11:26,73,,,,,
,00:11:27,72,,,,,
,00:11:28,72,,,,,
,00:11:29,70,,,,,
